DaysSinceLastElection,NextElection,TransactionAmountAdj
1462,1980,2314.89
1462,1980,580.89
1448,1980,109.82
13,1984,60.69
1459,1980,289
14,1984,86.7
1444,1980,37.57
1459,1980,1234.03
9,1984,1817.81
14,1984,4566.2
1445,1980,578
1448,1980,161.84
1459,1980,578
2,1984,578
1444,1980,670.48
1444,1980,210.97
1459,1980,578
1,1984,187.85
1444,1980,517.31
1459,1980,378.59
14,1984,202.3
1452,1980,578
1459,1980,1849.6
11,1984,312.12
13,1984,141.61
1462,1980,23.12
11,1984,2158.83
1444,1980,560.66
14,1984,37.57
1459,1980,791.86
1448,1980,92.48
1,1984,1427.66
1462,1980,687.82
13,1984,156.06
1444,1980,75.14
1457,1980,41621.78
16,1984,176.29
13,1984,144.5
1462,1980,147.39
1462,1980,1450.78
1452,1980,1343.85
1462,1980,349.69
1462,1980,326.57
1444,1980,424.83
1444,1980,66.47
1444,1980,242.76
1444,1980,916.13
1452,1980,416.16
1462,1980,898.79
1459,1980,2277.32
1462,1980,312.12
1459,1980,1054.85
1444,1980,199.41
1444,1980,225.42
1458,1980,771.63
1444,1980,838.1
1459,1980,578
14,1984,124.27
1452,1980,578
1444,1980,514.42
1444,1980,479.74
1,1984,1387.2
1445,1980,72.25
1445,1980,1179.12
2,1984,578
14,1984,176.29
1451,1980,72247.11
1462,1980,210.97
1462,1980,153.17
1462,1980,1054.85
1450,1980,2366.91
1452,1980,1329.4
20,1984,19941
1445,1980,578
1459,1980,167.62
2,1984,338.13
13,1984,586.67
13,1984,184.96
13,1984,419.05
1462,1980,1439.22
1462,1980,135.83
1459,1980,442.17
1444,1980,228.31
1459,1980,505.75
1462,1980,43.35
1462,1980,343.91
1444,1980,49.13
13,1984,364.14
1450,1980,936.36
1462,1980,193.63
13,1984,173.4
1444,1980,352.58
1459,1980,1624.18
1459,1980,578
1462,1980,40.46
1444,1980,43350
1444,1980,1291.83
1462,1980,329.46
13,1984,346.8
1444,1980,508.64
1459,1980,4927.45
1462,1980,3849.48
11,1984,433.5
1,1984,2713.71
16,1984,54.91
1448,1980,578
1462,1980,523.09
13,1984,442.17
11,1984,725.39
13,1984,190.74
1459,1980,578
1462,1980,991.27
2,1984,635.8
1451,1980,4167.38
1445,1980,80.92
1459,1980,95.37
1459,1980,731.17
1,1984,46.24
1444,1980,1173.34
1444,1980,254.32
1,1984,4170.27
13,1984,83.81
1462,1980,291.89
9,1984,44988.63
1444,1980,83.81
1444,1980,338.13
1,1984,476.85
1459,1980,6959.12
1445,1980,578
1462,1980,210.97
1462,1980,508.64
1459,1980,1494.13
8,1984,1996.99
1445,1980,578
1462,1980,523.09
1444,1980,734.06
1444,1980,497.08
13,1984,294.78
1444,1980,465.29
1452,1980,2427.6
1462,1980,132.94
1445,1980,161.84
1444,1980,205.19
13,1984,26.01
1444,1980,343.91
1456,1980,1930.52
1444,1980,445.06
1444,1980,601.12
1444,1980,83.81
1445,1980,578
9,1984,44988.63
1456,1980,2890
1459,1980,1404.54
1462,1980,69.36
1459,1980,578
1462,1980,225.42
7,1984,624.24
13,1984,667.59
1462,1980,104.04
1,1984,141.61
1459,1980,867
1444,1980,300.56
1459,1980,150.28
13,1984,23.12
1462,1980,419.05
1444,1980,28.9
1444,1980,410.38
13,1984,80.92
13,1984,14.45
1462,1980,150.28
1452,1980,578
1462,1980,684.93
1452,1980,260.1
1452,1980,578
1459,1980,2468.06
1459,1980,10039.86
1448,1980,2890
1444,1980,442.17
14,1984,2020.11
1462,1980,329.46
1450,1980,158.95
1452,1980,28871.1
1448,1980,1034.62
1452,1980,1445
1444,1980,1051.96
2,1984,225.42
1449,1980,138.72
13,1984,106.93
1445,1980,1014.39
1444,1980,257.21
1,1984,812.09
1462,1980,788.97
14,1984,236.98
1459,1980,447.95
2,1984,713.83
1452,1980,578
1261,1980,578
1338,1980,1445
1242,1980,2890
1436,1980,2890
1232,1980,2890
1344,1980,2890
1360,1980,14450
1263,1980,14450
1232,1980,1445
1459,1980,14450
1308,1980,2890
1303,1980,722.5
1426,1980,1153.11
1413,1980,693.6
1290,1980,346.8
1275,1980,722.5
1452,1980,5780
1461,1980,959.48
1452,1980,895.9
1455,1980,491.3
1452,1980,635.8
1437,1980,1170.45
1437,1980,2496.96
1442,1980,28900
1429,1980,13103.26
1438,1980,14450
1429,1980,719.61
1437,1980,323.68
1431,1980,5080.62
1429,1980,630.02
1431,1980,1424.77
1437,1980,1066.41
1434,1980,9956.05
1436,1980,5202
1443,1980,14450
1429,1980,7912.82
1431,1980,57800
1437,1980,5780
1438,1980,3430.43
1437,1980,3517.13
1437,1980,7225
1429,1980,3233.91
1429,1980,708.05
1434,1980,7803
1431,1980,14161
1436,1980,5837.8
1431,1980,1840.93
1438,1980,26010
1429,1980,4335
1437,1980,910.35
1429,1980,4930.34
1436,1980,722.5
1373,1980,14450
1417,1980,10464.69
1401,1980,14227.47
1416,1980,11271
1361,1980,494.19
1400,1980,14450
1361,1980,491.3
1394,1980,274.55
1394,1980,1543.26
1406,1980,2190.62
1368,1980,1754.23
1406,1980,4126.92
1394,1980,3020.05
1388,1980,9045.7
1428,1980,17340
1413,1980,2890
1366,1980,14450
1421,1980,2890
1406,1980,722.5
1417,1980,2066.35
1361,1980,4872.54
1388,1980,604.01
1392,1980,16545.25
1406,1980,6103.68
1368,1980,167.62
1366,1980,1092.42
1410,1980,1242.7
1361,1980,361.25
1394,1980,578
1414,1980,8670
1373,1980,658.92
1368,1980,2890
1372,1980,7225
1394,1980,265.88
1417,1980,32368
1361,1980,719.61
1422,1980,2890
1361,1980,13684.15
1394,1980,2546.09
1373,1980,5780
1373,1980,453.73
1361,1980,3670.3
1394,1980,3572.04
1422,1980,8670
1408,1980,73117
1392,1980,2601
1406,1980,904.57
1373,1980,6008.31
1428,1980,28900
1177,1980,4335
1451,1980,7225
1274,1980,5780
1255,1980,1156
1255,1980,1156
1450,1980,2890
1444,1980,14450
35,1984,57.8
1455,1980,257.21
13,1984,161.84
1261,1980,14450
1302,1980,-1734
1448,1980,1445
1434,1980,1248.48
1434,1980,26.01
1435,1980,32107.9
1434,1980,277.44
1435,1980,205.19
1434,1980,283.22
1434,1980,303.45
1438,1980,2601
1434,1980,1141.55
1434,1980,554.88
1434,1980,436.39
1431,1980,45951
1434,1980,158.95
1434,1980,4335
1438,1980,14799.69
1434,1980,14.45
1438,1980,823.65
1434,1980,355.47
1434,1980,809.2
1438,1980,2890
1431,1980,5424.53
1435,1980,101.15
1434,1980,471.07
1443,1980,2268.65
1434,1980,777.41
1434,1980,306.34
1434,1980,537.54
1434,1980,962.37
1434,1980,72.25
1438,1980,2800.41
1434,1980,115.6
1443,1980,1713.77
1435,1980,73044.75
1434,1980,653.14
1438,1980,2890
1434,1980,323.68
1443,1980,196.52
1434,1980,1236.92
1443,1980,2135.71
1431,1980,291.89
1434,1980,158.95
1434,1980,170.51
1434,1980,280.33
1443,1980,1531.7
1437,1980,129616.5
1434,1980,66.47
1438,1980,20062.38
1434,1980,300.56
1438,1980,24906.02
1434,1980,1407.43
1434,1980,950.81
1434,1980,638.69
1434,1980,612.68
1434,1980,205.19
1434,1980,286.11
1443,1980,44748.76
1434,1980,355.47
1434,1980,569.33
1438,1980,3369.74
1434,1980,135.83
1434,1980,208.08
1438,1980,7407.07
1434,1980,208.08
1438,1980,1465.23
1435,1980,1043.29
1434,1980,592.45
1443,1980,27148.66
1434,1980,829.43
1438,1980,3034.5
1434,1980,1176.23
1435,1980,104.04
1434,1980,682.04
1459,1980,17340
1448,1980,736.95
1445,1980,543.32
1463,1984,1043.29
1462,1980,971.04
1458,1980,4534.41
15,1984,4017.1
1444,1980,86688.44
1448,1980,57.8
1462,1980,528.87
1455,1980,5707.75
1445,1980,25244.15
1445,1980,433.5
1459,1980,7615.15
1448,1980,641.58
1459,1980,2603.89
17,1984,4335
1459,1980,7852.13
1445,1980,12952.98
3,1984,1734
1445,1980,210.97
1462,1980,20.23
1458,1980,1387.2
1462,1980,271.66
1448,1980,861.22
1452,1980,6797.28
1444,1980,6719.25
1452,1980,2890
1452,1980,2950.69
15,1984,17.34
1452,1980,18071.17
1448,1980,341.02
1455,1980,25301.95
1452,1980,1317.84
1455,1980,1488.35
9,1984,22721.18
1448,1980,982.6
1448,1980,514.42
1449,1980,9248
1452,1980,15814.08
1450,1980,4014.21
10,1984,2413.15
1445,1980,7204.77
1448,1980,1424.77
1445,1980,2890
1448,1980,312.12
1462,1980,1176.23
1458,1980,329.46
1448,1980,656.03
1463,1984,962.37
1450,1980,2890
1462,1980,578
1448,1980,289
1462,1980,447.95
1459,1980,212695.33
1462,1980,1392.98
1448,1980,488.41
1445,1980,5797.34
3,1984,2890
1452,1980,22784.76
1452,1980,1734
1462,1980,372.81
1462,1980,242.76
1459,1980,87318.46
1445,1980,6834.85
3,1984,1447.89
1459,1980,69296.42
1448,1980,1392.98
1448,1980,540.43
1448,1980,583.78
1462,1980,592.45
3,1984,10404
1448,1980,390.15
1459,1980,3389.97
1451,1980,390.15
1444,1980,5667.29
1431,1980,277.44
1458,1980,3205.01
1462,1980,976.82
1459,1980,2210.85
1462,1980,777.41
1450,1980,2485.4
3,1984,43994.47
1448,1980,401.71
1462,1980,788.97
1463,1984,162802.37
2,1984,8.67
10,1984,2491.18
1448,1980,54.91
1462,1980,667.59
1462,1980,277.44
1456,1980,43350
1450,1980,28033
1462,1980,748.51
1459,1980,27761.34
1462,1980,514.42
1451,1980,390.15
1448,1980,563.55
1434,1980,2890
3,1984,3034.5
1445,1980,5574.81
1448,1980,1427.66
10,1984,1456.56
1457,1980,27744
1462,1980,1268.71
1448,1980,216.75
1462,1980,569.33
1458,1980,546.21
3,1984,346.8
1462,1980,563.55
1458,1980,150.28
1456,1980,16998.98
1448,1980,595.34
1448,1980,1537.48
1445,1980,115600
1462,1980,436.39
1462,1980,1306.28
1458,1980,2890
1448,1980,1147.33
1458,1980,31.79
15,1984,9331.81
10,1984,15799.63
1445,1980,39887.78
1448,1980,375.7
1448,1980,196.52
1458,1980,52.02
1459,1980,2702.15
1448,1980,523.09
1445,1980,4511.29
1462,1980,395.93
1448,1980,254.32
1448,1980,601.12
8,1984,62019.4
1448,1980,644.47
3,1984,13123.49
1462,1980,716.72
1462,1980,335.24
1462,1980,627.13
1462,1980,751.4
1462,1980,1757.12
1445,1980,5635.5
1458,1980,19412.13
1459,1980,42925.17
1450,1980,10456.02
1445,1980,2075.02
1449,1980,1043.29
1445,1980,260.1
15,1984,947.92
1448,1980,450.84
1452,1980,6251.07
1450,1980,16473
1462,1980,404.6
1455,1980,119929.22
1445,1980,13005
1459,1980,35327.36
1459,1980,14036.73
1459,1980,1916.07
1452,1980,2890
1445,1980,2268.65
1450,1980,1734
1452,1980,1661.75
15,1984,53054.62
15,1984,297.67
1458,1980,696.49
1462,1980,108366.33
1448,1980,427.72
1462,1980,315.01
10,1984,4644.23
1448,1980,326.57
1458,1980,208.08
1448,1980,508.64
1448,1980,456.62
1458,1980,919.02
1445,1980,29767
15,1984,364.14
1448,1980,384.37
1462,1980,442.17
1458,1980,705.16
1452,1980,3618.28
1462,1980,973.93
1448,1980,413.27
1458,1980,543.32
1462,1980,627.13
1445,1980,236.98
1452,1980,37639.36
31,1984,2890
36,1984,4759.83
56,1984,514.42
56,1984,69.36
31,1984,13583
56,1984,4936.12
56,1984,208.08
31,1984,3757
45,1984,2794.63
56,1984,835.21
31,1984,43058.11
29,1984,2890
56,1984,46.24
31,1984,-1384.31
45,1984,2456.5
56,1984,-11479.08
45,1984,3757
38,1984,5389.85
56,1984,3861.04
38,1984,2601
38,1984,1892.95
38,1984,4467.94
45,1984,26561.99
56,1984,540.43
38,1984,7225
45,1984,6600.76
1193,1980,7225
1168,1980,722.5
1175,1980,361.25
1444,1980,8901.2
10,1984,28900
1459,1980,14877.72
1444,1980,3398.64
1448,1980,2817.75
10,1984,28900
10,1984,4335
1456,1980,2890
10,1984,8670
1458,1980,5352.28
1442,1980,14450
1,1984,14450
1456,1980,57800
1458,1980,5780
1458,1980,2890
1452,1980,3283.04
1458,1980,2303.33
20,1984,-2190.62
1448,1980,7225
1448,1980,7225
1458,1980,14450
1452,1980,7427.3
1458,1980,1158.89
1448,1980,1664.64
1444,1980,3809.02
1450,1980,202300
3,1984,1517.25
1452,1980,3791.68
10,1984,4335
1444,1980,10808.6
1459,1980,40460
1450,1980,43350
1444,1980,624.24
1444,1980,104.04
1444,1980,1445
1444,1980,5780
34,1984,1445
1233,1980,-14450
1233,1980,-14450
1239,1980,2890
1374,1980,289
1444,1980,578
10,1984,8670
1452,1980,2890
1458,1980,794.75
1444,1980,3901.5
1444,1980,28900
3,1984,52020
1444,1980,7225
1448,1980,14450
1456,1980,1734
1448,1980,4335
3,1984,644.47
1444,1980,5780
1452,1980,7878.14
1445,1980,57800
1,1984,21675
3,1984,14450
1457,1980,144500
1444,1980,5780
1456,1980,72250
1451,1980,202300
1456,1980,6785.72
10,1984,28900
3,1984,28900
1448,1980,7225
20,1984,2190.62
1444,1980,2312
1450,1980,72250
1448,1980,7225
20,1984,7225
1452,1980,31238.01
1452,1980,508.64
1448,1980,7225
27,1984,7225
34,1984,4335
1441,1980,48263
1435,1980,317.9
1442,1980,225.42
1429,1980,43639
1435,1980,722.5
1436,1980,1445
1435,1980,5780
1435,1980,3647.18
1436,1980,22117.17
1434,1980,48263
1437,1980,971040
1429,1980,10115
1429,1980,335.24
1434,1980,291.89
1457,1980,28.9
1448,1980,49.13
1,1984,1089.53
1448,1980,352.58
1445,1980,687302.69
1455,1980,28642.79
9,1984,30683.13
1455,1980,433500
1452,1980,184.96
1462,1980,130050
1462,1980,193.63
1456,1980,947.92
1,1984,1034.62
1459,1980,10115
1451,1980,689493.31
1458,1980,362984
1455,1980,14450
1457,1980,228.31
1448,1980,739.84
1,1984,72250
1448,1980,12138
1,1984,83.81
1456,1980,424.83
1463,1984,395.93
1,1984,80.92
1268,1980,289
1443,1980,722.5
1247,1980,1734
1254,1980,1445
1367,1980,289
1268,1980,289
1295,1980,433.5
1283,1980,722.5
1426,1980,433.5
1455,1980,1011.5
1453,1980,566.44
1460,1980,23.12
1459,1980,150.28
1452,1980,632.91
47,1984,69.36
1204,1980,2890
1252,1980,5294.48
1274,1980,2167.5
1302,1980,433.5
1424,1980,433.5
1429,1980,433.5
1429,1980,433.5
1433,1980,300.56
1439,1980,369.92
1429,1980,1083.75
1441,1980,575.11
1436,1980,286.11
1435,1980,289
1435,1980,667.59
1433,1980,153.17
1433,1980,156.06
1429,1980,109.82
1443,1980,505.75
1430,1980,190.74
1430,1980,447.95
1429,1980,1083.75
1434,1980,184.96
1443,1980,433.5
1429,1980,433.5
1431,1980,210.97
1439,1980,930.58
1429,1980,433.5
1429,1980,433.5
1433,1980,864.11
1443,1980,433.5
1439,1980,959.48
1435,1980,104.04
1443,1980,1083.75
1435,1980,187.85
1432,1980,372.81
1433,1980,72.25
1435,1980,49.13
1443,1980,1083.75
1433,1980,130.05
1434,1980,323.68
1431,1980,843.88
1443,1980,433.5
1429,1980,433.5
1437,1980,578
1443,1980,433.5
1431,1980,121.38
1435,1980,257.21
1443,1980,433.5
1434,1980,433.5
1429,1980,433.5
1443,1980,433.5
1438,1980,208.08
1459,1980,520.2
1459,1980,1083.75
1459,1980,1083.75
2,1984,124.27
3,1984,867
3,1984,312.12
2,1984,124.27
3,1984,124.27
2,1984,144.5
3,1984,346.8
2,1984,124.27
2,1984,433.5
2,1984,433.5
2,1984,433.5
3,1984,124.27
1459,1980,433.5
2,1984,505.75
3,1984,312.12
1459,1980,1083.75
1459,1980,433.5
1448,1980,1156
1457,1980,12233.37
1450,1980,1806.25
1,1984,3661.63
1450,1980,2667.47
3,1984,404.6
11,1984,289
8,1984,661.81
14,1984,8583.3
1450,1980,684.93
1450,1980,4728.04
1450,1980,4768.5
1,1984,3730.99
1457,1980,3476.67
7,1984,647.36
1457,1980,8768.26
6,1984,791.86
1450,1980,814.98
14,1984,1436.33
55,1984,1141.55
37,1984,1384.31
8,1984,1445
8,1984,606.9
1462,1980,476.85
1462,1980,361.25
1458,1980,2066.35
1462,1980,2890
8,1984,427.72
1458,1980,4742.49
8,1984,1083.75
1462,1980,1734
8,1984,578
1462,1980,601.12
8,1984,283.22
1458,1980,3309.05
1282,1980,2890
1241,1980,722.5
1241,1980,722.5
16,1984,2890
16,1984,419.05
1312,1980,2890
1354,1980,289
1176,1980,2890
1261,1980,-2890
1256,1980,2890
1302,1980,433.5
1163,1980,86.7
32,1984,309.23
1312,1980,2890
1191,1980,1505.69
1232,1980,708.05
1232,1980,999.94
1259,1980,289
1182,1980,2890
1354,1980,8670
20,1984,2890
48,1984,-2890
1422,1980,289
1287,1980,1445
1205,1980,2890
1220,1980,2890
1221,1980,2890
1276,1980,7514
1417,1980,2890
1247,1980,578
1199,1980,2890
1336,1980,2890
1217,1980,1445
1168,1980,578
1267,1980,2890
1275,1980,2890
1326,1980,289
1421,1980,144.5
1420,1980,2890
1227,1980,289
1224,1980,2890
1325,1980,1901.62
44,1984,-5202
1449,1980,2890
1210,1980,2890
1210,1980,2890
1294,1980,2890
1289,1980,1445
1431,1980,1445
1462,1980,1445
1351,1980,14450
1289,1980,2890
1245,1980,1445
1294,1980,2890
1176,1980,361.25
1253,1980,2890
1280,1980,2890
1287,1980,2890
1169,1980,433.5
1169,1980,2167.5
1192,1980,1734
1204,1980,433.5
1161,1980,4710.7
1276,1980,8670
1305,1980,3468
1381,1980,867
55,1984,-52.02
1432,1980,106.93
1431,1980,43.35
1443,1980,109.82
1430,1980,283.22
15,1984,1445
1176,1980,1083.75
1429,1980,578
1235,1980,309.23
1167,1980,578
1185,1980,638.69
1172,1980,37.57
1274,1980,2890
1401,1980,2890
1343,1980,1809.14
1435,1980,14450
1289,1980,2890
1193,1980,2890
811,1980,3280
1302,1980,1445
1231,1980,1179.12
1220,1980,6927.33
1227,1980,2225.3
1228,1980,6386.9
1255,1980,1950.75
1357,1980,1445
1190,1980,2890
1190,1980,2890
1190,1980,2890
1221,1980,2890
1428,1980,2014.33
15,1984,86.7
1451,1980,1156
17,1984,289
1451,1980,190.74
1448,1980,410.38
1444,1980,1132.88
1452,1980,4612.44
17,1984,14.45
14,1984,329.46
17,1984,80.92
17,1984,1187.79
17,1984,52.02
17,1984,150.28
17,1984,606.9
17,1984,234.09
42,1984,17.34
30,1984,268.77
31,1984,72.25
45,1984,234.09
28,1984,49.13
28,1984,289
34,1984,187.85
30,1984,118.49
28,1984,20.23
1164,1980,2890
1168,1980,361.25
1347,1980,2890
1186,1980,2890
1307,1980,1445
1284,1980,320.79
1284,1980,283.22
1286,1980,179.18
1284,1980,332.35
1284,1980,248.54
1284,1980,1017.28
1284,1980,404.6
1284,1980,410.38
1282,1980,144.5
1192,1980,1878.5
1287,1980,2890
1289,1980,1734
1422,1980,14450
1211,1980,7225
1190,1980,7225
1263,1980,1445
1210,1980,3999.76
1214,1980,3586.49
1214,1980,4340.78
1212,1980,6490.94
1220,1980,12707.33
1318,1980,1254.26
1408,1980,1445
1431,1980,375.7
1431,1980,92.48
1436,1980,312.12
1436,1980,627.13
1436,1980,1728.22
1457,1980,346.8
1462,1980,346.8
1303,1980,289
1356,1980,1445
1356,1980,1445
1442,1980,867
1220,1980,63.58
1444,1980,106.93
1444,1980,358.36
1457,1980,433.5
1444,1980,106.93
57,1984,-433.5
1423,1980,158.95
1197,1980,1445
1128,1980,521.52
1351,1980,320.79
1308,1980,578
1438,1980,1445
1221,1980,387.26
1186,1980,5780
1241,1980,5780
1309,1980,5780
1424,1980,578
1452,1980,289
1449,1980,63.58
1179,1980,578
1177,1980,7225
1169,1980,479.74
1183,1980,14450
1233,1980,144.5
1204,1980,2890
1290,1980,2890
1309,1980,722.5
1318,1980,173.4
1452,1980,919.02
1451,1980,95.37
1448,1980,962.37
1428,1980,10036.97
1416,1980,8343.43
1198,1980,2890
1462,1980,1445
1350,1980,2890
1455,1980,5924.5
1189,1980,722.5
1275,1980,106.93
1185,1980,2890
1207,1980,1445
1207,1980,1445
1288,1980,2890
1276,1980,95.37
1259,1980,231.2
1293,1980,257.21
1267,1980,104.04
1261,1980,277.44
1364,1980,309.23
1442,1980,115.6
1437,1980,291.89
1436,1980,462.4
1442,1980,115.6
1442,1980,173.4
1429,1980,566.44
1436,1980,462.4
1429,1980,315.01
1442,1980,173.4
1436,1980,693.6
1447,1980,138.72
1444,1980,277.44
1453,1980,1445
13,1984,86.7
1444,1980,277.44
1457,1980,390.15
1453,1980,213.86
1456,1980,138.72
13,1984,86.7
1456,1980,138.72
1456,1980,208.08
1447,1980,208.08
13,1984,1077.97
1451,1980,138.72
1444,1980,416.16
1451,1980,436.39
7,1984,3728.1
13,1984,130.05
1447,1980,138.72
1451,1980,208.08
1456,1980,1153.11
1451,1980,138.72
50,1984,1014.39
50,1984,384.37
1456,1980,580.89
1456,1980,679.15
1456,1980,728.28
1458,1980,794.75
1458,1980,202.3
1434,1980,1445
1408,1980,6170.15
1181,1980,505.75
1184,1980,2890
1224,1980,1445
1205,1980,722.5
1254,1980,1445
1407,1980,72.25
1310,1980,2890
1445,1980,-289
1443,1980,2167.5
1435,1980,2167.5
1460,1980,72.25
1211,1980,722.5
1456,1980,329.46
1451,1980,780.3
1450,1980,242.76
1450,1980,349.69
1457,1980,265.88
1457,1980,832.32
1458,1980,867
1450,1980,768.74
1452,1980,739.84
1459,1980,234.09
1455,1980,2066.35
1458,1980,208.08
1452,1980,589.56
1434,1980,1445
1406,1980,578
1275,1980,5202
1326,1980,14522.25
1288,1980,47685
1303,1980,2918.9
1298,1980,12305.62
1329,1980,3872.6
1330,1980,9415.62
1323,1980,13661.03
1332,1980,1115.54
1248,1980,2210.85
1329,1980,78417.26
1329,1980,43350
1270,1980,16131.98
1305,1980,2855.32
1290,1980,2904.45
1329,1980,14522.25
1336,1980,7225
1332,1980,16949.85
1336,1980,6421.58
1287,1980,21683.67
1332,1980,2996.93
1315,1980,32859.3
1302,1980,11560
1253,1980,823.65
1336,1980,11643.81
1305,1980,24276
1319,1980,35859.12
1324,1980,4398.58
1317,1980,5780
1298,1980,47913.31
1263,1980,2439.16
1296,1980,1410.32
1305,1980,18071.17
1248,1980,1572.16
1290,1980,72250
1336,1980,28900
1331,1980,3337.95
1336,1980,1939.19
1255,1980,988.38
1331,1980,21458.25
1270,1980,3540.25
1332,1980,1297.61
1267,1980,3967.97
1332,1980,13629.24
1296,1980,4855.2
1309,1980,6115.24
1330,1980,14522.25
1303,1980,1864.05
1324,1980,3728.1
1324,1980,6566.08
1324,1980,43350
1318,1980,953.7
1282,1980,289
1207,1980,28900
1295,1980,2890
1168,1980,2890
1168,1980,2890
1170,1980,2890
1394,1980,2890
1234,1980,5491
1456,1980,812.09
1449,1980,1560.6
1450,1980,2167.5
1449,1980,95.37
1448,1980,303.45
1459,1980,1832.26
1444,1980,28368.24
1448,1980,1797.58
1450,1980,202.3
3,1984,578
1463,1984,57.8
1456,1980,294.78
6,1984,213.86
27,1984,499.97
1291,1980,2890
1423,1980,1445
1388,1980,1734
1407,1980,73261.5
1395,1980,29683.19
1411,1980,196939.05
1416,1980,32937.33
1367,1980,13872
1395,1980,624.24
1394,1980,809.2
1409,1980,762.96
1416,1980,2167.5
1423,1980,1849.6
1389,1980,2601
1394,1980,722.5
1422,1980,12559.94
1424,1980,1358.3
1417,1980,2890
1416,1980,3939.07
1351,1980,24839.55
1400,1980,1930.52
1360,1980,794.75
1373,1980,46240
1413,1980,14450
1395,1980,791.86
1416,1980,60490.59
1413,1980,2890
1416,1980,748.51
1339,1980,8797.16
1392,1980,976.82
1396,1980,30477.94
1403,1980,2890
1361,1980,140454
1382,1980,47554.95
1357,1980,7089.17
1367,1980,2667.47
1352,1980,757.18
1396,1980,76874
1402,1980,947.92
1420,1980,1274.49
1401,1980,29284.37
1395,1980,157470.32
1410,1980,1445
1395,1980,48445.07
1409,1980,1011.5
1360,1980,580.89
1343,1980,14626.29
1393,1980,22108.5
1403,1980,107077.39
1358,1980,17871.76
1378,1980,35451.63
1428,1980,23120
1392,1980,1445
1388,1980,1011.5
1409,1980,2890
1403,1980,1445
1353,1980,10467.58
1396,1980,156869.2
1414,1980,70458.2
1339,1980,8068.88
1401,1980,3346.62
1360,1980,661.81
1403,1980,33463.31
1343,1980,433.5
1366,1980,786.08
1417,1980,2167.5
1413,1980,60690
1351,1980,26735.39
1414,1980,1445
1363,1980,63603.12
1371,1980,36174.13
1379,1980,14450
1366,1980,22108.5
1338,1980,7808.78
1421,1980,44202.55
1389,1980,11560
1416,1980,630.02
1415,1980,1445
1380,1980,867
1414,1980,44896.15
1365,1980,34680
1410,1980,2609.67
1423,1980,768.74
1423,1980,901.68
1409,1980,1161.78
1352,1980,43350
1401,1980,2167.5
1365,1980,16429.65
1368,1980,93812.29
1414,1980,43251.74
1414,1980,615.57
1372,1980,23148.9
1372,1980,31212
1388,1980,722.5
1372,1980,1242.7
1423,1980,8152.69
1409,1980,1930.52
1409,1980,722.5
1409,1980,26588
1396,1980,20414.96
1421,1980,867
1345,1980,6028.54
1409,1980,1135.77
1409,1980,867
1422,1980,10167.02
1339,1980,2890
1395,1980,29752.55
1346,1980,25645.86
1407,1980,124972.27
1410,1980,20808
1415,1980,26010
1365,1980,8878.08
1423,1980,28978.03
1347,1980,4051.78
1403,1980,15733.16
1382,1980,43419.36
1416,1980,97832.28
1368,1980,72250
1346,1980,43350
1382,1980,8496.6
1345,1980,710.94
1409,1980,1655.97
1416,1980,710.94
1427,1980,722.5
1338,1980,1184.9
1421,1980,612.68
1423,1980,14528.03
1345,1980,130050
1414,1980,3473.78
1389,1980,32512.5
1414,1980,17961.35
1410,1980,2890
1345,1980,22206.76
1410,1980,14406.65
1402,1980,1950.75
1424,1980,144500
1392,1980,7225
1395,1980,18209.89
1403,1980,13658.14
1353,1980,2817.75
1401,1980,8239.39
1389,1980,618.46
1407,1980,1520.14
1424,1980,3918.84
1402,1980,7225
1428,1980,2890
1387,1980,144500
1409,1980,971.04
1387,1980,601.12
1388,1980,14450
1396,1980,13204.41
1382,1980,4470.83
1368,1980,2890
1395,1980,4473.72
1428,1980,16617.5
1428,1980,173400
1392,1980,867
1413,1980,4335
1392,1980,1445
1339,1980,21929.32
1428,1980,80922.89
1421,1980,916.13
1409,1980,722.5
1368,1980,207516.45
1373,1980,635.8
1339,1980,4019.99
1339,1980,1838.04
1339,1980,116906.28
1427,1980,17340
1401,1980,21675
1402,1980,16906.5
1423,1980,2473.84
1428,1980,2890
1379,1980,30660.01
1388,1980,826.54
1423,1980,1063.52
1380,1980,1734
1395,1980,89344.35
1343,1980,17796.62
1403,1980,27512.8
1413,1980,1156
1396,1980,111265
1363,1980,63900.79
1347,1980,28385.58
1365,1980,11635.14
1413,1980,7803
1343,1980,6681.68
1380,1980,1268.71
1393,1980,5433.2
1374,1980,7167.2
1339,1980,3907.28
1409,1980,722.5
1422,1980,83810
1359,1980,77495.35
1414,1980,59435.74
1410,1980,21359.99
1382,1980,2890
1392,1980,10404
1411,1980,10404
1385,1980,28460.72
1367,1980,107640.94
1394,1980,774.52
1401,1980,997.05
1423,1980,36156.79
1395,1980,32076.11
1386,1980,722.5
1403,1980,2947.8
1395,1980,9432.96
1396,1980,38471.68
1372,1980,1011.5
1423,1980,676.26
1379,1980,28900
1420,1980,716.72
1339,1980,3155.88
1387,1980,939.25
1409,1980,72250
1373,1980,135402.28
1403,1980,14779.46
1416,1980,875.67
1420,1980,1040.4
1420,1980,1569.27
1407,1980,867
1422,1980,10198.81
1392,1980,24565
1345,1980,35422.73
1410,1980,36691.44
1365,1980,20767.54
1389,1980,10155.46
1408,1980,2167.5
1373,1980,63580
1382,1980,4291.65
1372,1980,722.5
